GEO_ID,NAME,DP03_0051E,DP03_0052E,DP03_0053E,DP03_0054E,DP03_0055E,DP03_0056E,DP03_0057E,DP03_0058E,DP03_0059E,DP03_0060E,DP03_0061E,DP03_0062E,DP03_0063E
1400000US25025020101,Census Tract 201.01; Suffolk County; Massachusetts,2388,66,0,30,12,91,234,125,384,159,1287,213421,317545
1400000US25025020200,Census Tract 202; Suffolk County; Massachusetts,2054,100,132,49,119,47,103,289,505,192,518,122737,173641
1400000US25025020301,Census Tract 203.01; Suffolk County; Massachusetts,1330,83,107,46,12,72,114,163,125,163,445,115370,174892
1400000US25025020302,Census Tract 203.02; Suffolk County; Massachusetts,631,22,17,1,58,22,29,55,88,51,288,165938,219298
1400000US25025020304,Census Tract 203.04; Suffolk County; Massachusetts,780,4,36,63,35,8,35,60,66,119,354,189167,199687
1400000US25025020305,Census Tract 203.05; Suffolk County; Massachusetts,2154,207,128,99,83,7,93,126,360,338,713,143333,194929
1400000US25025030100,Census Tract 301; Suffolk County; Massachusetts,1192,50,68,76,27,20,151,175,383,104,138,111500,121278
1400000US25025030200,Census Tract 302; Suffolk County; Massachusetts,963,39,7,70,55,32,29,122,329,117,163,112183,131564
1400000US25025030301,Census Tract 303.01; Suffolk County; Massachusetts,801,31,6,42,12,0,32,123,166,97,292,132307,278376
1400000US25025030302,Census Tract 303.02; Suffolk County; Massachusetts,1076,28,60,53,0,26,157,68,167,93,424,146154,184983
1400000US25025030400,Census Tract 304; Suffolk County; Massachusetts,2319,84,62,13,20,154,249,438,505,301,493,112123,162732
1400000US25025030500,Census Tract 305; Suffolk County; Massachusetts,1251,16,29,37,25,92,124,95,230,183,420,139191,227047
1400000US25025040100,Census Tract 401; Suffolk County; Massachusetts,1244,51,30,55,49,17,76,21,199,128,618,189333,311841
1400000US25025040200,Census Tract 402; Suffolk County; Massachusetts,584,25,53,54,50,34,47,19,23,52,227,138000,162357
1400000US25025040300,Census Tract 403; Suffolk County; Massachusetts,2221,49,11,14,69,64,81,298,316,247,1072,184879,219081
1400000US25025040401,Census Tract 404.01; Suffolk County; Massachusetts,1266,42,28,72,59,67,103,81,163,187,464,155918,179260
1400000US25025040600,Census Tract 406; Suffolk County; Massachusetts,1942,22,12,144,22,97,105,169,321,291,759,160929,206692
1400000US25025040801,Census Tract 408.01; Suffolk County; Massachusetts,2132,67,168,186,163,99,269,104,208,154,714,100806,159535
1400000US25025050101,Census Tract 501.01; Suffolk County; Massachusetts,1749,155,268,75,159,159,87,281,122,89,354,65662,106773
1400000US25025050200,Census Tract 502; Suffolk County; Massachusetts,1873,70,39,68,215,137,186,276,307,167,408,97462,127024
1400000US25025050300,Census Tract 503; Suffolk County; Massachusetts,1796,173,208,123,48,124,225,205,254,122,314,74894,107362
1400000US25025050400,Census Tract 504; Suffolk County; Massachusetts,1033,124,64,64,50,96,107,78,189,131,130,76307,118168
1400000US25025050500,Census Tract 505; Suffolk County; Massachusetts,974,32,10,40,11,124,113,98,298,94,154,109758,124729
1400000US25025050600,Census Tract 506; Suffolk County; Massachusetts,821,10,15,66,50,89,185,74,100,81,151,74704,116934
1400000US25025050700,Census Tract 507; Suffolk County; Massachusetts,1617,30,48,47,93,52,372,267,360,181,167,87063,109638
1400000US25025050901,Census Tract 509.01; Suffolk County; Massachusetts,1353,51,0,35,10,49,301,179,270,106,352,111192,163669
1400000US25025051000,Census Tract 510; Suffolk County; Massachusetts,2092,52,115,141,105,191,253,229,310,294,402,96536,141559
1400000US25025051101,Census Tract 511.01; Suffolk County; Massachusetts,2592,23,180,191,73,261,538,204,552,261,309,80000,104005
1400000US25025051200,Census Tract 512; Suffolk County; Massachusetts,1693,111,0,74,115,53,68,263,299,272,438,117194,139886
1400000US25025060101,Census Tract 601.01; Suffolk County; Massachusetts,1797,21,10,18,56,70,78,235,303,378,628,167250,199524
1400000US25025060200,Census Tract 602; Suffolk County; Massachusetts,968,24,0,35,32,61,39,79,112,225,361,178063,210253
1400000US25025060301,Census Tract 603.01; Suffolk County; Massachusetts,1673,92,7,81,29,22,144,57,270,243,728,183375,203384
1400000US25025060400,Census Tract 604; Suffolk County; Massachusetts,2513,107,57,0,87,21,165,203,349,332,1192,186174,221762
1400000US25025060501,Census Tract 605.01; Suffolk County; Massachusetts,2155,0,11,54,65,0,203,117,489,387,829,162426,212784
1400000US25025060601,Census Tract 606.01; Suffolk County; Massachusetts,1026,29,11,0,17,25,68,33,188,181,474,182965,218434
1400000US25025060602,Census Tract 606.02; Suffolk County; Massachusetts,271,0,10,53,0,0,3,13,98,21,73,117278,136754
1400000US25025060603,Census Tract 606.03; Suffolk County; Massachusetts,1126,32,0,40,4,49,80,83,233,127,478,160417,215674
1400000US25025060604,Census Tract 606.04; Suffolk County; Massachusetts,2025,5,26,10,8,49,111,148,314,248,1106,218982,320687
1400000US25025060700,Census Tract 607; Suffolk County; Massachusetts,832,90,136,331,13,68,115,37,42,0,0,23670,34846
1400000US25025060800,Census Tract 608; Suffolk County; Massachusetts,2287,118,89,104,46,5,184,124,374,299,944,171940,197612
1400000US25025061000,Census Tract 610; Suffolk County; Massachusetts,1155,125,76,64,104,123,56,96,98,61,352,84176,166216
1400000US25025061101,Census Tract 611.01; Suffolk County; Massachusetts,1180,272,232,89,129,226,38,14,89,53,38,24318,44701
1400000US25025061201,Census Tract 612.01; Suffolk County; Massachusetts,954,93,19,124,26,52,43,18,148,149,282,124342,149626
1400000US25025061202,Census Tract 612.02; Suffolk County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25025061203,Census Tract 612.03; Suffolk County; Massachusetts,1355,36,10,0,0,0,72,40,88,205,904,"250,000+",296683
1400000US25025061204,Census Tract 612.04; Suffolk County; Massachusetts,644,9,16,0,5,19,20,8,78,238,251,166692,241570
1400000US25025070102,Census Tract 701.02; Suffolk County; Massachusetts,1136,165,94,69,0,51,130,67,195,76,289,90962,143336
1400000US25025070103,Census Tract 701.03; Suffolk County; Massachusetts,288,26,0,2,11,21,67,51,37,33,40,95000,110468
1400000US25025070104,Census Tract 701.04; Suffolk County; Massachusetts,1289,210,16,34,0,75,0,37,147,62,708,214097,325790
1400000US25025070201,Census Tract 702.01; Suffolk County; Massachusetts,939,172,111,123,56,79,55,63,74,15,191,38393,98178
1400000US25025070202,Census Tract 702.02; Suffolk County; Massachusetts,2018,333,110,280,205,162,175,184,125,82,362,40694,104459
1400000US25025070301,Census Tract 703.01; Suffolk County; Massachusetts,1265,118,21,0,24,51,59,36,223,80,653,204102,328209
1400000US25025070302,Census Tract 703.02; Suffolk County; Massachusetts,1118,105,214,82,52,26,9,9,135,66,420,121250,226949
1400000US25025070402,Census Tract 704.02; Suffolk County; Massachusetts,2039,214,294,196,30,162,120,186,198,179,460,75091,122361
1400000US25025070501,Census Tract 705.01; Suffolk County; Massachusetts,991,41,0,13,23,0,14,110,135,72,583,224821,329054
1400000US25025070502,Census Tract 705.02; Suffolk County; Massachusetts,1863,231,412,218,22,40,144,70,180,63,483,52736,135144
1400000US25025070600,Census Tract 706; Suffolk County; Massachusetts,1161,8,34,25,7,25,41,28,119,144,730,241008,387895
1400000US25025070700,Census Tract 707; Suffolk County; Massachusetts,1462,22,60,153,44,85,180,76,173,125,544,126695,233254
1400000US25025070801,Census Tract 708.01; Suffolk County; Massachusetts,595,18,52,66,5,182,52,38,19,84,79,44811,86789
1400000US25025070802,Census Tract 708.02; Suffolk County; Massachusetts,1403,119,77,146,16,141,112,149,143,142,358,90670,165116
1400000US25025070901,Census Tract 709.01; Suffolk County; Massachusetts,627,25,14,202,36,152,48,17,9,29,95,40406,90320
1400000US25025070902,Census Tract 709.02; Suffolk County; Massachusetts,1096,48,108,67,19,62,77,69,144,131,371,126875,214427
1400000US25025071101,Census Tract 711.01; Suffolk County; Massachusetts,2207,261,162,111,79,84,215,303,282,209,501,91338,143451
1400000US25025071201,Census Tract 712.01; Suffolk County; Massachusetts,1817,115,105,130,65,133,109,168,255,185,552,112540,208891
1400000US25025080100,Census Tract 801; Suffolk County; Massachusetts,800,109,32,101,32,25,159,94,60,71,117,58000,96920
1400000US25025080300,Census Tract 803; Suffolk County; Massachusetts,904,202,99,87,34,108,187,74,18,36,59,41474,63801
1400000US25025080401,Census Tract 804.01; Suffolk County; Massachusetts,1429,297,120,213,132,347,116,78,83,22,21,32526,40582
1400000US25025080500,Census Tract 805; Suffolk County; Massachusetts,1429,169,185,153,58,201,246,144,201,72,0,44031,54748
1400000US25025080601,Census Tract 806.01; Suffolk County; Massachusetts,656,177,61,113,30,40,104,36,19,36,40,23693,52942
1400000US25025080801,Census Tract 808.01; Suffolk County; Massachusetts,1109,114,219,150,58,75,116,208,91,64,14,38188,53899
1400000US25025080900,Census Tract 809; Suffolk County; Massachusetts,1540,220,54,82,74,154,256,148,219,69,264,66042,115895
1400000US25025081001,Census Tract 810.01; Suffolk County; Massachusetts,2495,195,527,264,137,240,437,133,203,229,130,48022,69287
1400000US25025081101,Census Tract 811.01; Suffolk County; Massachusetts,813,51,25,80,40,56,100,168,90,89,114,82568,103233
1400000US25025081102,Census Tract 811.02; Suffolk County; Massachusetts,1189,45,97,17,78,78,123,241,208,91,211,89253,135760
1400000US25025081200,Census Tract 812; Suffolk County; Massachusetts,1209,169,139,149,152,57,114,135,155,55,84,34792,72223
1400000US25025081301,Census Tract 813.01; Suffolk County; Massachusetts,1108,167,231,80,188,49,49,110,192,42,0,33182,51343
1400000US25025081302,Census Tract 813.02; Suffolk County; Massachusetts,1131,240,64,101,225,238,51,29,35,148,0,29962,46542
1400000US25025081400,Census Tract 814; Suffolk County; Massachusetts,1244,72,133,113,32,136,149,81,129,136,263,73375,113605
1400000US25025081500,Census Tract 815; Suffolk County; Massachusetts,1011,86,81,38,59,87,146,184,105,84,141,75708,106316
1400000US25025081700,Census Tract 817; Suffolk County; Massachusetts,2040,247,388,151,377,220,233,62,255,16,91,32288,56681
1400000US25025081800,Census Tract 818; Suffolk County; Massachusetts,1345,147,87,171,90,70,149,309,178,89,55,60720,72029
1400000US25025081900,Census Tract 819; Suffolk County; Massachusetts,1535,129,179,146,105,124,94,80,95,167,416,70341,132101
1400000US25025082000,Census Tract 820; Suffolk County; Massachusetts,1339,235,59,161,134,107,159,134,168,43,139,44963,77988
1400000US25025082100,Census Tract 821; Suffolk County; Massachusetts,1981,256,196,363,306,192,260,72,174,162,0,29441,49969
1400000US25025090100,Census Tract 901; Suffolk County; Massachusetts,1911,217,358,81,274,270,140,95,262,76,138,37198,68666
1400000US25025090200,Census Tract 902; Suffolk County; Massachusetts,761,67,82,46,125,64,79,103,98,11,86,44676,93637
1400000US25025090300,Census Tract 903; Suffolk County; Massachusetts,1125,72,102,79,201,175,115,148,67,55,111,47691,69953
1400000US25025090400,Census Tract 904; Suffolk County; Massachusetts,1261,123,111,127,51,91,232,199,154,78,95,64492,81062
1400000US25025090600,Census Tract 906; Suffolk County; Massachusetts,795,51,64,98,51,93,119,126,66,58,69,60787,87247
1400000US25025090700,Census Tract 907; Suffolk County; Massachusetts,2007,199,135,199,122,55,164,165,121,287,560,92426,135268
1400000US25025090901,Census Tract 909.01; Suffolk County; Massachusetts,1427,96,203,137,108,103,326,87,241,54,72,55096,77547
1400000US25025091001,Census Tract 910.01; Suffolk County; Massachusetts,1644,64,38,99,57,155,242,197,308,257,227,89265,119005
1400000US25025091100,Census Tract 911; Suffolk County; Massachusetts,1985,79,99,114,95,95,143,123,396,483,358,129732,153007
1400000US25025091200,Census Tract 912; Suffolk County; Massachusetts,1295,149,56,104,154,120,159,60,126,163,204,67594,98308
1400000US25025091300,Census Tract 913; Suffolk County; Massachusetts,914,113,103,98,66,3,130,69,128,78,126,60962,84568
1400000US25025091400,Census Tract 914; Suffolk County; Massachusetts,1173,89,153,108,133,75,161,203,81,80,90,51926,73889
1400000US25025091500,Census Tract 915; Suffolk County; Massachusetts,1580,159,62,173,61,101,317,219,137,139,212,62717,106048
1400000US25025091600,Census Tract 916; Suffolk County; Massachusetts,1047,195,75,161,57,66,148,100,116,100,29,45321,67460
1400000US25025091700,Census Tract 917; Suffolk County; Massachusetts,1031,105,36,30,48,88,260,168,134,77,85,72780,91775
1400000US25025091800,Census Tract 918; Suffolk County; Massachusetts,1331,318,65,220,8,75,154,179,174,39,99,41817,68330
1400000US25025091900,Census Tract 919; Suffolk County; Massachusetts,1407,76,44,70,136,215,184,220,234,101,127,74160,93163
1400000US25025092000,Census Tract 920; Suffolk County; Massachusetts,1898,94,42,289,139,181,314,215,194,196,234,59757,94276
1400000US25025092101,Census Tract 921.01; Suffolk County; Massachusetts,2726,274,25,523,90,249,460,263,264,188,390,62368,92088
1400000US25025092200,Census Tract 922; Suffolk County; Massachusetts,1240,30,34,73,58,29,217,144,253,111,291,107273,137160
1400000US25025092300,Census Tract 923; Suffolk County; Massachusetts,1235,140,12,52,165,163,98,124,255,84,142,73047,94387
1400000US25025092400,Census Tract 924; Suffolk County; Massachusetts,2100,372,93,224,195,144,297,131,234,188,222,56528,101788
1400000US25025100100,Census Tract 1001; Suffolk County; Massachusetts,1946,180,204,124,313,242,306,139,181,113,144,42269,72465
1400000US25025100200,Census Tract 1002; Suffolk County; Massachusetts,1001,46,32,83,46,123,175,190,240,30,36,74679,81190
1400000US25025100300,Census Tract 1003; Suffolk County; Massachusetts,1287,0,0,182,67,146,119,201,230,284,58,85344,101169
1400000US25025100400,Census Tract 1004; Suffolk County; Massachusetts,1955,248,87,130,44,106,101,73,476,305,385,115906,129303
1400000US25025100500,Census Tract 1005; Suffolk County; Massachusetts,2868,317,336,205,228,267,172,163,331,361,488,66944,97732
1400000US25025100601,Census Tract 1006.01; Suffolk County; Massachusetts,2203,170,47,82,127,44,153,226,748,264,342,112446,123734
1400000US25025100603,Census Tract 1006.03; Suffolk County; Massachusetts,934,13,59,31,11,80,76,100,148,109,307,140153,157430
1400000US25025100700,Census Tract 1007; Suffolk County; Massachusetts,1931,62,31,101,35,101,182,246,364,199,610,135450,193452
1400000US25025100800,Census Tract 1008; Suffolk County; Massachusetts,2751,203,99,204,114,229,466,261,240,380,555,77224,118454
1400000US25025100900,Census Tract 1009; Suffolk County; Massachusetts,1718,21,41,50,6,95,159,252,471,266,357,114034,149269
1400000US25025101001,Census Tract 1010.01; Suffolk County; Massachusetts,2276,15,0,175,209,240,356,257,418,241,365,93452,123041
1400000US25025101002,Census Tract 1010.02; Suffolk County; Massachusetts,2366,152,262,251,159,375,493,219,172,124,159,48667,68786
1400000US25025101101,Census Tract 1011.01; Suffolk County; Massachusetts,1366,68,46,47,189,182,149,85,274,114,212,75357,104194
1400000US25025101102,Census Tract 1011.02; Suffolk County; Massachusetts,1800,321,41,168,114,393,144,134,252,73,160,46379,74648
1400000US25025110104,Census Tract 1101.04; Suffolk County; Massachusetts,695,30,39,43,73,45,112,129,65,18,141,79464,103376
1400000US25025110105,Census Tract 1101.05; Suffolk County; Massachusetts,1232,68,15,0,47,65,117,56,206,381,277,152019,156128
1400000US25025110106,Census Tract 1101.06; Suffolk County; Massachusetts,786,7,6,38,32,214,16,18,101,200,154,108974,135440
1400000US25025110201,Census Tract 1102.01; Suffolk County; Massachusetts,915,95,64,130,67,50,68,159,178,22,82,70139,77955
1400000US25025110301,Census Tract 1103.01; Suffolk County; Massachusetts,969,57,18,64,22,37,48,148,248,119,208,107450,131192
1400000US25025110401,Census Tract 1104.01; Suffolk County; Massachusetts,1393,57,52,56,71,85,218,188,192,155,319,97540,138095
1400000US25025110403,Census Tract 1104.03; Suffolk County; Massachusetts,1795,25,11,89,42,88,196,139,423,334,448,132719,163969
1400000US25025110501,Census Tract 1105.01; Suffolk County; Massachusetts,1296,30,20,57,12,83,143,98,225,289,339,147500,159296
1400000US25025110502,Census Tract 1105.02; Suffolk County; Massachusetts,1787,19,136,68,52,137,186,119,266,294,510,126250,155235
1400000US25025110601,Census Tract 1106.01; Suffolk County; Massachusetts,1362,33,37,7,39,75,159,117,230,88,577,140000,211040
1400000US25025110607,Census Tract 1106.07; Suffolk County; Massachusetts,2076,32,34,50,0,85,198,281,318,360,718,155192,213824
1400000US25025120103,Census Tract 1201.03; Suffolk County; Massachusetts,745,10,16,0,0,19,28,33,116,72,451,247533,323804
1400000US25025120104,Census Tract 1201.04; Suffolk County; Massachusetts,1102,69,0,13,14,15,106,107,261,138,379,142885,182841
1400000US25025120105,Census Tract 1201.05; Suffolk County; Massachusetts,941,17,15,44,22,37,75,59,102,112,458,191397,251021
1400000US25025120201,Census Tract 1202.01; Suffolk County; Massachusetts,2186,310,174,41,48,45,137,217,475,229,510,107955,133360
1400000US25025120301,Census Tract 1203.01; Suffolk County; Massachusetts,2158,82,139,69,60,152,198,177,570,248,463,130246,135053
1400000US25025120400,Census Tract 1204; Suffolk County; Massachusetts,2992,41,50,0,98,93,195,239,624,527,1125,163713,187714
1400000US25025120500,Census Tract 1205; Suffolk County; Massachusetts,1014,33,28,32,63,14,74,120,102,144,404,157813,173811
1400000US25025120600,Census Tract 1206; Suffolk County; Massachusetts,1163,31,0,8,24,54,86,104,290,103,463,147226,195014
1400000US25025120700,Census Tract 1207; Suffolk County; Massachusetts,878,17,0,41,62,12,96,126,126,195,203,124500,153501
1400000US25025130101,Census Tract 1301.01; Suffolk County; Massachusetts,2745,10,99,65,102,98,334,146,439,602,850,154528,170442
1400000US25025130200,Census Tract 1302; Suffolk County; Massachusetts,1880,105,0,27,39,124,198,55,368,220,744,154464,214387
1400000US25025130300,Census Tract 1303; Suffolk County; Massachusetts,1692,22,20,29,28,88,110,99,315,401,580,165000,214732
1400000US25025130402,Census Tract 1304.02; Suffolk County; Massachusetts,2123,80,99,65,142,103,324,221,187,393,509,107986,154008
1400000US25025130404,Census Tract 1304.04; Suffolk County; Massachusetts,1405,26,52,73,144,71,229,144,222,167,277,96761,133556
1400000US25025130406,Census Tract 1304.06; Suffolk County; Massachusetts,2170,186,71,555,83,341,53,329,224,176,152,46463,74145
1400000US25025140102,Census Tract 1401.02; Suffolk County; Massachusetts,1824,18,17,69,88,127,116,187,574,271,357,128673,143098
1400000US25025140105,Census Tract 1401.05; Suffolk County; Massachusetts,1270,64,27,51,88,80,240,137,361,84,138,85000,99767
1400000US25025140106,Census Tract 1401.06; Suffolk County; Massachusetts,1020,99,75,93,121,64,140,108,171,10,139,59861,90067
1400000US25025140107,Census Tract 1401.07; Suffolk County; Massachusetts,1150,56,72,71,133,34,12,162,191,155,264,106111,123545
1400000US25025140201,Census Tract 1402.01; Suffolk County; Massachusetts,983,75,0,8,66,68,121,86,366,71,122,110655,115490
1400000US25025140202,Census Tract 1402.02; Suffolk County; Massachusetts,2122,48,13,23,46,177,231,393,334,401,456,111910,166961
1400000US25025140300,Census Tract 1403; Suffolk County; Massachusetts,2666,142,119,203,176,142,247,436,803,150,248,93225,94420
1400000US25025140400,Census Tract 1404; Suffolk County; Massachusetts,3105,137,220,171,263,181,315,290,567,470,491,94794,120904
1400000US25025160102,Census Tract 1601.02; Suffolk County; Massachusetts,1150,81,126,32,91,159,139,145,252,74,51,67500,84130
1400000US25025160103,Census Tract 1601.03; Suffolk County; Massachusetts,1230,40,40,140,89,104,180,284,207,81,65,80573,83635
1400000US25025160200,Census Tract 1602; Suffolk County; Massachusetts,1196,92,62,65,53,122,252,139,296,90,25,73889,79298
1400000US25025160300,Census Tract 1603; Suffolk County; Massachusetts,1351,45,175,214,80,68,91,108,243,186,141,75417,90509
1400000US25025160400,Census Tract 1604; Suffolk County; Massachusetts,1555,247,120,78,31,99,217,233,239,131,160,74329,95236
1400000US25025160501,Census Tract 1605.01; Suffolk County; Massachusetts,1971,366,88,68,39,251,295,306,279,220,59,59625,76488
1400000US25025160502,Census Tract 1605.02; Suffolk County; Massachusetts,1852,124,150,163,314,110,380,142,189,137,143,55568,76756
1400000US25025160601,Census Tract 1606.01; Suffolk County; Massachusetts,1602,24,75,121,68,204,114,110,414,300,172,108605,111113
1400000US25025160602,Census Tract 1606.02; Suffolk County; Massachusetts,1631,127,91,55,113,198,198,272,293,106,178,75985,101108
1400000US25025170101,Census Tract 1701.01; Suffolk County; Massachusetts,1151,92,22,61,79,87,124,209,109,243,125,83672,106157
1400000US25025170102,Census Tract 1701.02; Suffolk County; Massachusetts,1537,21,11,3,98,83,214,424,236,243,204,95023,120090
1400000US25025170200,Census Tract 1702; Suffolk County; Massachusetts,1872,195,88,244,138,255,190,131,424,41,166,50513,80603
1400000US25025170301,Census Tract 1703.01; Suffolk County; Massachusetts,1968,34,121,144,72,133,126,344,397,241,356,106471,120516
1400000US25025170302,Census Tract 1703.02; Suffolk County; Massachusetts,1688,314,63,110,26,38,121,109,467,189,251,106184,110756
1400000US25025170400,Census Tract 1704; Suffolk County; Massachusetts,2018,46,179,153,210,169,246,320,336,266,93,75938,93025
1400000US25025170502,Census Tract 1705.02; Suffolk County; Massachusetts,1693,40,158,225,214,89,215,160,155,128,309,67375,122959
1400000US25025170503,Census Tract 1705.03; Suffolk County; Massachusetts,708,40,40,94,48,39,68,101,183,29,66,83654,93767
1400000US25025170504,Census Tract 1705.04; Suffolk County; Massachusetts,1341,90,0,48,37,74,189,90,371,291,151,133403,128439
1400000US25025170601,Census Tract 1706.01; Suffolk County; Massachusetts,1801,24,22,93,79,268,252,120,214,415,314,101932,130997
1400000US25025170701,Census Tract 1707.01; Suffolk County; Massachusetts,995,47,71,18,60,90,242,91,174,113,89,64632,101623
1400000US25025170702,Census Tract 1707.02; Suffolk County; Massachusetts,2298,113,51,313,192,269,497,125,331,268,139,59722,80043
1400000US25025170800,Census Tract 1708; Suffolk County; Massachusetts,2442,290,102,364,77,171,420,148,336,243,291,69750,88558
1400000US25025180101,Census Tract 1801.01; Suffolk County; Massachusetts,2397,78,145,141,60,240,292,367,407,204,463,95306,120108
1400000US25025180200,Census Tract 1802; Suffolk County; Massachusetts,1742,92,0,202,58,50,309,109,341,159,422,104427,136754
1400000US25025180301,Census Tract 1803.01; Suffolk County; Massachusetts,1137,21,0,95,6,81,106,70,222,212,324,139554,160492
1400000US25025180400,Census Tract 1804; Suffolk County; Massachusetts,780,7,0,50,36,46,130,97,124,69,221,113261,140074
1400000US25025180500,Census Tract 1805; Suffolk County; Massachusetts,1862,24,27,92,96,123,158,324,336,255,427,113214,150049
1400000US25025980101,Census Tract 9801.01; Suffolk County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25025980300,Census Tract 9803; Suffolk County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25025980700,Census Tract 9807; Suffolk County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25025980900,Census Tract 9809; Suffolk County; Massachusetts,35,5,0,0,0,0,0,0,21,0,9,-,154740
1400000US25025981000,Census Tract 9810; Suffolk County; Massachusetts,16,0,0,0,0,0,0,0,16,0,0,-,N
1400000US25025981100,Census Tract 9811; Suffolk County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25025981201,Census Tract 9812.01; Suffolk County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25025981202,Census Tract 9812.02; Suffolk County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25025981300,Census Tract 9813; Suffolk County; Massachusetts,26,0,0,0,0,0,3,0,0,0,23,"250,000+",327212
1400000US25025981501,Census Tract 9815.01; Suffolk County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25025981502,Census Tract 9815.02; Suffolk County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25025981600,Census Tract 9816; Suffolk County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25025981700,Census Tract 9817; Suffolk County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25025981800,Census Tract 9818; Suffolk County; Massachusetts,17,0,0,0,0,0,0,0,6,0,11,-,N
1400000US25025981900,Census Tract 9819; Suffolk County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25025990101,Census Tract 9901.01; Suffolk County; Massachusetts,0,0,0,0,0,0,0,0,0,0,0,-,-
1400000US25027700100,Census Tract 7001; Worcester County; Massachusetts,2354,45,59,49,116,225,276,218,549,311,506,115420,124659
1400000US25027701101,Census Tract 7011.01; Worcester County; Massachusetts,1697,32,16,162,129,96,257,141,412,230,222,100807,109751
1400000US25027701102,Census Tract 7011.02; Worcester County; Massachusetts,1471,17,142,74,103,222,243,75,233,202,160,71611,107027
1400000US25027702201,Census Tract 7022.01; Worcester County; Massachusetts,548,40,10,23,22,26,49,89,147,112,30,101705,107719
1400000US25027702202,Census Tract 7022.02; Worcester County; Massachusetts,648,5,30,18,41,105,82,172,103,64,28,79583,87847
1400000US25027703100,Census Tract 7031; Worcester County; Massachusetts,1718,76,133,124,201,175,352,306,147,123,81,63356,72078
1400000US25027703200,Census Tract 7032; Worcester County; Massachusetts,1372,55,80,79,231,70,203,361,148,95,50,69167,75230
1400000US25027703300,Census Tract 7033; Worcester County; Massachusetts,1618,51,28,251,169,150,226,206,224,230,83,64712,87103
1400000US25027704201,Census Tract 7042.01; Worcester County; Massachusetts,709,11,19,14,52,60,90,137,121,124,81,92027,110646
1400000US25027704202,Census Tract 7042.02; Worcester County; Massachusetts,463,10,0,19,6,66,53,65,121,44,79,107656,116736
1400000US25027705101,Census Tract 7051.01; Worcester County; Massachusetts,1391,85,0,17,17,127,86,170,369,271,249,117520,128300
1400000US25027705102,Census Tract 7051.02; Worcester County; Massachusetts,1734,70,63,120,65,225,230,243,406,209,103,89510,94835
1400000US25027706100,Census Tract 7061; Worcester County; Massachusetts,1630,7,93,36,71,132,260,171,354,283,223,102344,118882
1400000US25027707100,Census Tract 7071; Worcester County; Massachusetts,1701,183,124,226,59,190,168,219,433,59,40,62765,73000
1400000US25027707200,Census Tract 7072; Worcester County; Massachusetts,1022,98,52,141,37,196,177,186,113,6,16,49044,59396
1400000US25027707300,Census Tract 7073; Worcester County; Massachusetts,1967,58,190,316,243,285,261,259,297,58,0,42377,56982
1400000US25027707400,Census Tract 7074; Worcester County; Massachusetts,2099,16,59,141,169,256,509,342,395,114,98,71878,90323
1400000US25027707500,Census Tract 7075; Worcester County; Massachusetts,2119,34,38,233,132,216,429,78,430,231,298,71865,106970
1400000US25027708100,Census Tract 7081; Worcester County; Massachusetts,3275,38,90,114,107,169,511,543,736,310,657,101161,129972
1400000US25027709100,Census Tract 7091; Worcester County; Massachusetts,1881,81,58,109,85,76,335,202,331,193,411,99083,132181
1400000US25027709201,Census Tract 7092.01; Worcester County; Massachusetts,3065,138,137,215,239,318,238,314,488,300,678,93489,124535
1400000US25027709203,Census Tract 7092.03; Worcester County; Massachusetts,1631,39,8,92,83,217,537,195,151,130,179,59011,99737
1400000US25027709204,Census Tract 7092.04; Worcester County; Massachusetts,1780,34,0,131,158,172,261,182,630,42,170,96912,101750
1400000US25027709400,Census Tract 7094; Worcester County; Massachusetts,2062,53,200,304,116,264,390,256,336,78,65,54179,66633
1400000US25027709501,Census Tract 7095.01; Worcester County; Massachusetts,826,3,14,4,15,48,116,56,206,111,253,138889,157328
1400000US25027709502,Census Tract 7095.02; Worcester County; Massachusetts,2439,94,31,109,110,288,462,254,420,464,207,85307,107326
1400000US25027709600,Census Tract 7096; Worcester County; Massachusetts,1083,11,43,88,64,191,249,138,150,91,58,70558,80562
1400000US25027709701,Census Tract 7097.01; Worcester County; Massachusetts,2375,89,33,136,195,286,252,268,499,240,377,88623,113037
1400000US25027709702,Census Tract 7097.02; Worcester County; Massachusetts,1068,9,78,122,125,36,105,171,303,40,79,79722,88084
1400000US25027710100,Census Tract 7101; Worcester County; Massachusetts,1394,34,26,53,116,179,114,491,210,109,62,83396,107222
